globaleventid,eventtimedate,mentiontimedate,mentiontype,mentionsourcename,mentionidentifier,sentenceid,actor1charoffset,actor2charoffset,actioncharoffset,inrawtext,confidence,mentiondoclen,mentiondoctone,mentiondoctranslationinfo,extras
669660683,20170701220000,20170701234500,1,estrategiaynegocios.net,http://www.estrategiaynegocios.net/lasclavesdeldia/1085609-330/apag%C3%B3n-en-panam%C3%A1-en-medio-de-discurso-a-la-naci%C3%B3n-de-presidente,1,1729,1741,1736,0,40,2001,-3.79008746355685,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671209,20170701234500,20170701234500,1,tvperu.gob.pe,http://www.tvperu.gob.pe/informa/politica/i-gabinete-ministerial-binacional-peru-chile-se-realizara-en-lima,1,223,156,176,1,100,1002,0.6369426751592341,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671210,20170701234500,20170701234500,1,tvperu.gob.pe,http://www.tvperu.gob.pe/informa/politica/i-gabinete-ministerial-binacional-peru-chile-se-realizara-en-lima,1,223,156,203,1,100,1002,0.6369426751592341,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669640012,20170701190000,20170701234500,1,hsbnoticias.com,http://hsbnoticias.com/noticias/politica/seguira-descentralizacion-de-la-duma-por-iniciativa-de-la-321632,6,1696,1739,1701,0,40,4305,-1.7711171662125302,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671211,20170701234500,20170701234500,1,hsbnoticias.com,http://hsbnoticias.com/noticias/politica/seguira-descentralizacion-de-la-duma-por-iniciativa-de-la-321632,6,1696,1739,1724,0,40,4305,-1.7711171662125302,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669640013,20170701190000,20170701234500,1,hsbnoticias.com,http://hsbnoticias.com/noticias/politica/seguira-descentralizacion-de-la-duma-por-iniciativa-de-la-321632,6,1696,1739,1753,0,40,4305,-1.7711171662125302,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671212,20170701234500,20170701234500,1,tvperu.gob.pe,http://www.tvperu.gob.pe/informa/politica/madre-e-hijas-de-nadine-heredia-salieron-del-pais,6,988,1021,1004,0,20,1186,-3.17460317460317,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669561815,20170701093000,20170701234500,1,tvperu.gob.pe,http://www.tvperu.gob.pe/informa/politica/madre-e-hijas-de-nadine-heredia-salieron-del-pais,6,1006,1039,1022,0,20,1186,-3.17460317460317,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669624209,20170701163000,20170701234500,1,pskov.kp.ru,http://www.pskov.kp.ru/online/news/2793817/,9,1206,-1,1174,1,100,1736,-9.5940959409594,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669624209,20170701163000,20170701234500,1,rt.com,https://russian.rt.com/ussr/article/404965-italiya-ukraina-donbass-ubistvo,35,5062,-1,5030,1,100,7007,-4.42477876106195,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669624209,20170701163000,20170701234500,1,stav.kp.ru,http://www.stav.kp.ru/online/news/2793772/,4,196,-1,164,1,100,1594,1.15830115830116,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669624209,20170701163000,20170701234500,1,kaliningrad.kp.ru,http://www.kaliningrad.kp.ru/daily/26699.7/3723289/,59,21012,-1,20980,1,100,22998,-2.82762370853725,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669624209,20170701163000,20170701234500,1,nnov.kp.ru,http://www.nnov.kp.ru/online/news/2793772/,4,196,-1,164,1,100,1728,2.14285714285714,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671213,20170701234500,20170701234500,1,kem.kp.ru,http://www.kem.kp.ru/online/news/2793772/,4,196,-1,164,1,100,1699,1.39372822299652,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669671214,20170701234500,20170701234500,1,pskov.kp.ru,http://www.pskov.kp.ru/online/news/2793772/,4,196,-1,164,1,100,1761,-4.4776119402985,srclc:rus;eng:Moses 2.1.1 / MosesCore Europarl ru-en / GT-RUS 1.0,
669546707,20170701064500,20170701234500,1,deon.pl,"https://www.deon.pl/imieniny/dzien,7,2.html",2,982,-1,1057,1,100,1807,1.38888888888889,srclc:pol;eng:GT-POL 1.0,
669504105,20170701023000,20170701234500,1,irna.ir,http://www.irna.ir/ar/News/82582738/,4,904,-1,892,1,80,1916,-3.14685314685315,srclc:ara;eng:GT-ARA 1.0,
669671215,20170701234500,20170701234500,1,irna.ir,http://www.irna.ir/ar/News/82582738/,4,904,-1,892,0,20,1916,-3.14685314685315,srclc:ara;eng:GT-ARA 1.0,
669671216,20170701234500,20170701234500,1,deon.pl,"https://www.deon.pl/religia/kosciol-i-swiat/z-zycia-kosciola/art,30788,bp-rys-krzyz-jest-porazajacym-znakiem-milosci.html",4,231,284,242,1,100,2394,0.0,srclc:pol;eng:GT-POL 1.0,
669671217,20170701234500,20170701234500,1,fakty.interia.pl,"http://fakty.interia.pl/malopolskie/news-krakow-zniszczono-czesc-wystawy-o-uchodzcach,nId,2412328",2,55,70,86,0,20,3213,-6.14035087719298,srclc:pol;eng:GT-POL 1.0,
669671218,20170701234500,20170701234500,1,fakty.interia.pl,"http://fakty.interia.pl/malopolskie/news-krakow-zniszczono-czesc-wystawy-o-uchodzcach,nId,2412328",2,55,-1,69,1,60,3213,-6.14035087719298,srclc:pol;eng:GT-POL 1.0,
669671219,20170701234500,20170701234500,1,deon.pl,"https://www.deon.pl/religia/kosciol-i-swiat/z-zycia-kosciola/art,30789,ponad-35-tys-osob-modlilo-sie-w-czasie-jezus-na-st-.html",14,4591,-1,4598,1,100,5403,2.8538812785388195,srclc:pol;eng:GT-POL 1.0,
669671219,20170701234500,20170701234500,1,deon.pl,"https://www.deon.pl/religia/kosciol-i-swiat/z-zycia-kosciola/art,30789,ponad-35-tys-osob-modlilo-sie-w-czasie-jezus-na-stadionie.html",14,4591,-1,4598,1,100,5403,2.8538812785388195,srclc:pol;eng:GT-POL 1.0,
669671220,20170701234500,20170701234500,1,deon.pl,"https://www.deon.pl/religia/kosciol-i-swiat/z-zycia-kosciola/art,30789,ponad-35-tys-osob-modlilo-sie-w-czasie-jezus-na-st-.html",1,726,765,778,0,80,5403,2.8538812785388195,srclc:pol;eng:GT-POL 1.0,
669671220,20170701234500,20170701234500,1,deon.pl,"https://www.deon.pl/religia/kosciol-i-swiat/z-zycia-kosciola/art,30789,ponad-35-tys-osob-modlilo-sie-w-czasie-jezus-na-stadionie.html",1,726,765,778,0,80,5403,2.8538812785388195,srclc:pol;eng:GT-POL 1.0,
669566474,20170701093000,20170701234500,1,observador.pt,http://observador.pt/opiniao/recordando-simone-veil-e-tudo-o-que-lhe-devo/,2,1878,-1,1865,1,100,10361,-2.07443563148261,srclc:por;eng:GT-POR 1.0,
669495459,20170701011500,20170701234500,1,larioja.com,http://codigounico.larioja.com/placeres/las-bibliotecas-librerias-mas-impresionantes-portugal.html,1,555,-1,545,1,100,1311,5.50458715596331,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669671221,20170701234500,20170701234500,1,diariodominho.pt,http://www.diariodominho.pt/conteudos/69485,1,56,-1,62,1,100,1773,3.26530612244898,srclc:por;eng:GT-POR 1.0,
669671222,20170701234500,20170701234500,1,observador.pt,http://observador.pt/especiais/o-jornalista-que-passou-cinco-anos-a-procura-da-biblia-mais-antiga-do-mundo/,50,24722,24748,24762,0,40,42271,-0.38276155372838,srclc:por;eng:GT-POR 1.0,
669478607,20170701000000,20170701234500,1,unitaangola.org,http://www.unitaangola.org/PT/PrincipNouvP0.awp?AWPIDA93CD5D0=72EA5168D8B73B78759EDB15551D59210B11467B,39,19293,-1,19273,0,20,25850,-0.22929936305732002,srclc:por;eng:GT-POR 1.0,
669478607,20170701000000,20170701234500,1,unitaangola.org,http://www.unitaangola.org/PT/PrincipNouvP0.awp?LIEN_TWITTER&AWPIDA93CD5D0=72EA5168D8B73B78759EDB15551D59210B11467B,39,19293,-1,19273,0,20,25850,-0.22929936305732002,srclc:por;eng:GT-POR 1.0,
669671223,20170701234500,20170701234500,1,adndigital.com.py,http://www.adndigital.com.py/condenan-a-una-mujer-por-homicidio-culposo/,5,556,-1,588,0,40,1397,-9.54545454545454,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669478609,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,4,745,-1,758,1,80,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478610,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,4,745,-1,758,0,20,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478612,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,2,505,-1,447,1,20,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669511543,20170701030000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KTnj6da793604962755aKTnj6d,1,19,-1,0,1,30,3119,-3.15315315315316,srclc:ara;eng:GT-ARA 1.0,
669478614,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,3,577,529,519,0,40,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478615,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,3,595,576,519,1,20,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478616,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,2,526,486,447,0,10,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478617,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,2,526,486,447,0,10,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478618,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,2,468,-1,447,0,10,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669478619,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=rFU2Pja790531752318arFU2Pj,2,468,-1,447,0,10,2584,-3.18302387267905,srclc:ara;eng:GT-ARA 1.0,
669644262,20170701193000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KTnj6da793604962755aKTnj6d,2,110,161,91,1,90,3119,-3.15315315315316,srclc:ara;eng:GT-ARA 1.0,
669647275,20170701200000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KTnj6da793605914508aKTnj6d,1,319,223,267,0,20,1745,-4.27350427350428,srclc:ara;eng:GT-ARA 1.0,
669647275,20170701200000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=iFdmkha793605914508aiFdmkh,1,319,223,267,0,20,1745,-4.27350427350428,srclc:ara;eng:GT-ARA 1.0,
669647276,20170701200000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KTnj6da793605914508aKTnj6d,1,286,233,247,0,20,1745,-4.27350427350428,srclc:ara;eng:GT-ARA 1.0,
669647276,20170701200000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=iFdmkha793605914508aiFdmkh,1,286,233,247,0,20,1745,-4.27350427350428,srclc:ara;eng:GT-ARA 1.0,
669647277,20170701200000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KTnj6da793605914508aKTnj6d,1,233,286,247,0,20,1745,-4.27350427350428,srclc:ara;eng:GT-ARA 1.0,
669647277,20170701200000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=iFdmkha793605914508aiFdmkh,1,233,286,247,0,20,1745,-4.27350427350428,srclc:ara;eng:GT-ARA 1.0,
669478625,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa793490752395aKJsCvH,17,2932,2962,2938,0,20,3480,-2.48091603053435,srclc:ara;eng:GT-ARA 1.0,
669478626,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa793490752395aKJsCvH,17,2932,2962,2938,1,80,3480,-2.48091603053435,srclc:ara;eng:GT-ARA 1.0,
669671224,20170701234500,20170701234500,1,lasexta.com,http://www.lasexta.com/especiales/world-pride-madrid/orgullo-lgtbi/todos-los-principales-partidos-se-unen-por-la-igualdad-en-el-world-pride-2017-hay-que-estar-al-lado-de-la-libertad-y-la-diversidad_201707015957f0c10cf2a25c00b268cd.html,1,587,-1,475,1,100,3051,3.98230088495575,srclc:spa;eng:GT-SPA 1.0,
669664841,20170701230000,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532216/%D8%A8%D8%A7%D8%A8%D9%84%D9%8A%D9%88%D9%86-%D8%AA%D9%86%D8%AA%D9%82%D8%AF-%D9%85%D8%A4%D8%AA%D9%85%D8%B1%D8%A7-%D9%85%D8%B3%D9%8A%D8%AD%D9%8A%D8%A7-%D8%B9%D9%82%D8%AF-%D8%A8%D8%B1%D8%B9%D8%A7%D9%8A%D8%A9-%D8%A7,2,333,-1,368,1,100,4988,-0.28901734104046994,srclc:ara;eng:GT-ARA 1.0,
669511555,20170701030000,20170701234500,1,sana.sy,http://www.sana.sy/?p=581973,4,1330,-1,1350,1,100,3762,-4.089219330855021,srclc:ara;eng:GT-ARA 1.0,
669671225,20170701234500,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406582/%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AF%D9%88%D8%AD%D8%A9-%D8%A3%D9%86-%D8%AA%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1.html,3,841,-1,834,1,100,4089,-4.7021943573667695,srclc:ara;eng:GT-ARA 1.0,
669664119,20170701224500,20170701234500,1,akhbar-alkhaleej.com,http://akhbar-alkhaleej.com/news/article/1079321,17,5956,-1,5996,0,20,10259,-2.27864583333334,srclc:ara;eng:GT-ARA 1.0,
669671226,20170701234500,20170701234500,1,akhbar-alkhaleej.com,http://akhbar-alkhaleej.com/news/article/1079321,17,5956,-1,5995,1,40,10259,-2.27864583333334,srclc:ara;eng:GT-ARA 1.0,
669671227,20170701234500,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406582/%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AF%D9%88%D8%AD%D8%A9-%D8%A3%D9%86-%D8%AA%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1.html,1,107,-1,139,1,100,4089,-4.7021943573667695,srclc:ara;eng:GT-ARA 1.0,
669477282,20170701000000,20170701234500,1,alayam.com,http://www.alayam.com/alayam/local/661277/News.html,17,5718,-1,5757,1,90,8798,-2.08655332302936,srclc:ara;eng:GT-ARA 1.0,
669671228,20170701234500,20170701234500,1,akhbar-alkhaleej.com,http://akhbar-alkhaleej.com/news/article/1079321,17,5956,-1,6011,0,20,10259,-2.27864583333334,srclc:ara;eng:GT-ARA 1.0,
669671229,20170701234500,20170701234500,1,alayam.com,http://www.alayam.com/alayam/local/661277/News.html,17,5718,-1,5773,0,10,8798,-2.08655332302936,srclc:ara;eng:GT-ARA 1.0,
669671230,20170701234500,20170701234500,1,akhbar-alkhaleej.com,http://akhbar-alkhaleej.com/news/article/1079321,17,5956,-1,6011,0,20,10259,-2.27864583333334,srclc:ara;eng:GT-ARA 1.0,
669671231,20170701234500,20170701234500,1,sana.sy,http://www.sana.sy/?p=581973,4,1330,-1,1340,1,100,3762,-4.089219330855021,srclc:ara;eng:GT-ARA 1.0,
669483896,20170701001500,20170701234500,1,sana.sy,http://www.sana.sy/?p=581973,4,1330,-1,1387,1,100,3762,-4.089219330855021,srclc:ara;eng:GT-ARA 1.0,
669625471,20170701164500,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532199/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A-%D9%8A%D9%84%D8%AA%D9%82%D9%8A-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%88%D8%AF%D9%81%D8%B9%D8%A7%D8%AA-,17,2671,-1,2677,0,20,4461,-0.81566068515497,srclc:ara;eng:GT-ARA 1.0,
669483900,20170701001500,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532199/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A-%D9%8A%D9%84%D8%AA%D9%82%D9%8A-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%88%D8%AF%D9%81%D8%B9%D8%A7%D8%AA-,17,2671,-1,2677,1,80,4461,-0.81566068515497,srclc:ara;eng:GT-ARA 1.0,
669495475,20170701011500,20170701234500,1,sputniknews.com,https://fr.sputniknews.com/international/201707011032066253-qatar-souverainete-pays-arabes/,1,33,-1,39,1,100,1731,-4.0677966101695,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669543152,20170701063000,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532199/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A-%D9%8A%D9%84%D8%AA%D9%82%D9%8A-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%88%D8%AF%D9%81%D8%B9%D8%A7%D8%AA-,9,1657,-1,1635,0,10,4461,-0.81566068515497,srclc:ara;eng:GT-ARA 1.0,
669671232,20170701234500,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532199/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A-%D9%8A%D9%84%D8%AA%D9%82%D9%8A-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%88%D8%AF%D9%81%D8%B9%D8%A7%D8%AA-,9,1657,-1,1635,0,50,4461,-0.81566068515497,srclc:ara;eng:GT-ARA 1.0,
669483905,20170701001500,20170701234500,1,almadapaper.net,http://www.almadapaper.net/ar/news/532199/%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AF%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%82%D8%B7%D8%B1%D9%8A-%D9%8A%D9%84%D8%AA%D9%82%D9%8A-%D8%A3%D8%B1%D8%AF%D9%88%D8%BA%D8%A7%D9%86-%D9%88%D8%AF%D9%81%D8%B9%D8%A7%D8%AA-,9,1657,-1,1635,1,40,4461,-0.81566068515497,srclc:ara;eng:GT-ARA 1.0,
669585570,20170701120000,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406581/%D9%81%D8%A7%D9%8A%D8%B2-%D8%A7%D9%84%D8%AA%D9%88%D8%B4-%D9%88%D8%A7%D9%84%D9%87%D8%B1%D9%88%D8%A8-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%85.html,5,1581,-1,1563,1,100,4430,-1.03857566765579,srclc:ara;eng:GT-ARA 1.0,
669513385,20170701031500,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406581/%D9%81%D8%A7%D9%8A%D8%B2-%D8%A7%D9%84%D8%AA%D9%88%D8%B4-%D9%88%D8%A7%D9%84%D9%87%D8%B1%D9%88%D8%A8-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%85.html,3,1243,-1,1221,1,80,4430,-1.03857566765579,srclc:ara;eng:GT-ARA 1.0,
669513386,20170701031500,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406581/%D9%81%D8%A7%D9%8A%D8%B2-%D8%A7%D9%84%D8%AA%D9%88%D8%B4-%D9%88%D8%A7%D9%84%D9%87%D8%B1%D9%88%D8%A8-%D8%A5%D9%84%D9%89-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%85.html,3,1243,-1,1221,0,20,4430,-1.03857566765579,srclc:ara;eng:GT-ARA 1.0,
669671233,20170701234500,20170701234500,1,sputniknews.com,https://fr.sputniknews.com/international/201707011032066253-qatar-souverainete-pays-arabes/,14,1468,1513,1477,1,100,1731,-4.0677966101695,srclc:fra;eng:Moses 2.1.1 / MosesCore Europarl fr-en / GT-FRA 1.0,
669671234,20170701234500,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406582/%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AF%D9%88%D8%AD%D8%A9-%D8%A3%D9%86-%D8%AA%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1.html,16,3366,3316,3299,1,80,4089,-4.7021943573667695,srclc:ara;eng:GT-ARA 1.0,
669671235,20170701234500,20170701234500,1,alayam.com,http://www.alayam.com/Article/courts-article/406582/%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%AF%D9%88%D8%AD%D8%A9-%D8%A3%D9%86-%D8%AA%D8%B1%D9%81%D8%B9-%D8%A7%D9%84%D8%B1%D8%A7%D9%8A%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B6%D8%A7%D8%A1.html,16,3372,3316,3299,0,20,4089,-4.7021943573667695,srclc:ara;eng:GT-ARA 1.0,
669671236,20170701234500,20170701234500,1,sitel.com.mk,http://sitel.com.mk/al-tani-katar-gi-otfrla-baranjata-na-arapskite-sosedi-ostanuvaat-i-turskata-baza-i-al-dzhazira,1,16,58,36,0,20,840,-4.37956204379562,srclc:mkd;eng:GT-MKD 1.0,
669671237,20170701234500,20170701234500,1,sitel.com.mk,http://sitel.com.mk/al-tani-katar-gi-otfrla-baranjata-na-arapskite-sosedi-ostanuvaat-i-turskata-baza-i-al-dzhazira,1,16,58,36,1,80,840,-4.37956204379562,srclc:mkd;eng:GT-MKD 1.0,
669671238,20170701234500,20170701234500,1,sitel.com.mk,http://sitel.com.mk/al-tani-katar-gi-otfrla-baranjata-na-arapskite-sosedi-ostanuvaat-i-turskata-baza-i-al-dzhazira,1,16,58,27,0,60,840,-4.37956204379562,srclc:mkd;eng:GT-MKD 1.0,
669671239,20170701234500,20170701234500,1,sitel.com.mk,http://sitel.com.mk/al-tani-katar-gi-otfrla-baranjata-na-arapskite-sosedi-ostanuvaat-i-turskata-baza-i-al-dzhazira,1,16,58,27,1,40,840,-4.37956204379562,srclc:mkd;eng:GT-MKD 1.0,
669671240,20170701234500,20170701234500,1,chandrikadaily.com,http://www.chandrikadaily.com/turkey-urges-respect-of-qatar-rights-to-end-gulf-rift.html,2,281,303,327,0,10,600,-4.5454545454545405,srclc:mal;eng:GT-MAL 1.0,
669671241,20170701234500,20170701234500,1,chandrikadaily.com,http://www.chandrikadaily.com/turkey-urges-respect-of-qatar-rights-to-end-gulf-rift.html,2,281,287,310,1,70,600,-4.5454545454545405,srclc:mal;eng:GT-MAL 1.0,
669671242,20170701234500,20170701234500,1,chandrikadaily.com,http://www.chandrikadaily.com/turkey-urges-respect-of-qatar-rights-to-end-gulf-rift.html,2,281,303,-1,0,30,600,-4.5454545454545405,srclc:mal;eng:GT-MAL 1.0,
669671243,20170701234500,20170701234500,1,chandrikadaily.com,http://www.chandrikadaily.com/turkey-urges-respect-of-qatar-rights-to-end-gulf-rift.html,2,281,287,319,1,50,600,-4.5454545454545405,srclc:mal;eng:GT-MAL 1.0,
669478669,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa793490752395aKJsCvH,7,698,739,708,0,40,3480,-2.48091603053435,srclc:ara;eng:GT-ARA 1.0,
669478670,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa793490752395aKJsCvH,7,698,739,708,1,40,3480,-2.48091603053435,srclc:ara;eng:GT-ARA 1.0,
669478671,20170701000000,20170701234500,1,wafa.ps,http://www.wafa.ps/ar_page.aspx?id=KJsCvHa793490752395aKJsCvH,7,698,739,708,0,20,3480,-2.48091603053435,srclc:ara;eng:GT-ARA 1.0,
669652200,20170701203000,20170701234500,1,elsiglodetorreon.com.mx,https://www.elsiglodetorreon.com.mx/noticia/1356186.acusan-rebeldes-al-ejercito-sirio-de-usar-gas-cloro-en-ataque.html,1,4,22,11,1,100,1704,-5.80204778156996,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
669640068,20170701190000,20170701234500,1,ynet.co.il,"http://www.ynet.co.il/articles/0,7340,L-4983368,00.html",4,232,282,259,0,20,2641,-10.3448275862069,srclc:heb;eng:GT-HEB 1.0,
669640069,20170701190000,20170701234500,1,elsiglodetorreon.com.mx,https://www.elsiglodetorreon.com.mx/noticia/1356186.acusan-rebeldes-al-ejercito-sirio-de-usar-gas-cloro-en-ataque.html,2,72,140,94,1,100,1704,-5.80204778156996,srclc:spa;eng:Moses 2.1.1 / MosesCore Europarl es-en / GT-SPA 1.0,
